2,-8.0,2,0
3,-8.0,0,0
3,-8.0,1,0
3,-8.0,0,0
3,-8.0,0,0
3,-8.0,0,0
3,-8.0,1,0
3,-8.0,0,0
1,-7.0,0,0
1,-7.0,0,0
3,-7.0,0,0
2,-7.0,6,0
3,-7.0,0,0
3,-7.0,1,0
3,-7.0,1,0
3,-7.0,0,0
1,-6.0,0,0
3,-6.0,1,0
3,-6.0,0,0
6,-6.0,noir,0
1,-6.0,0,0
2,-6.0,1,0
3,-6.0,1,0
3,-6.0,1,0
3,-6.0,1,0
3,-6.0,0,0
1,-4.0,0,0
1,-4.0,0,0
2,-4.0,1,0
3,-4.0,0,0
3,-4.0,1,0
3,-4.0,1,0
3,-4.0,1,0
3,-4.0,0,0
1,-4.0,0,0
1,-4.0,0,0
3,-4.0,1,0
2,-4.0,6,0
3,-4.0,1,0
3,-4.0,0,0
3,-4.0,0,0
3,-4.0,0,0
1,-3.0,1,0
3,-3.0,0,0
3,-3.0,0,0
1,-3.0,0,0
1,-3.0,0,0
3,-3.0,0,0
3,-3.0,1,0
2,-3.0,6,0
3,-3.0,1,0
3,-3.0,0,0
3,-3.0,0,0
3,-3.0,1,0
3,-3.0,0,0
2,-3.0,5,0
2,-3.0,0,0
2,-3.0,5,0
2,-3.0,5,0
2,-3.0,0,0
2,-3.0,8,0
1,-4.0,0,0
2,-4.0,4,0
3,-4.0,1,0
3,-4.0,0,0
1,-3.0,3,0
3,-3.0,1,0
2,-3.0,2,0
3,-3.0,1,0
3,-3.0,0,0
3,-3.0,1,0
3,-3.0,0,0
3,-3.0,1,0
3,-3.0,1,0
3,-3.0,1,0
3,-3.0,1,0
3,-3.0,1,0
3,-3.0,0,0
3,-3.0,0,0
1,-3.0,0,0
3,-3.0,0,0
2,-3.0,6,0
2,-3.0,6,0
3,-3.0,1,0
3,-3.0,0,0
3,-3.0,1,0
3,-3.0,1,0
3,-3.0,1,0
3,-3.0,1,0
6,-3.0,rose,0
1,-3.0,0,0
3,-3.0,1,0
3,-3.0,0,0
3,-3.0,0,0
3,-3.0,1,0
3,-3.0,1,0
3,-3.0,0,0
1,-1.0,3,0
2,-1.0,4,0
2,-1.0,4,0
2,-1.0,1,0
2,-1.0,1,0
2,-0.5,1,22
2,-0.5,4,22
2,-0.5,1,22
2,-0.5,4,22
2,-0.5,3,22
2,-0.5,3,22
2,-0.5,3,22
1,-1.0,2,22
1,-1.0,2,22
3,-1.0,1,22
2,-1.0,6,22
3,-1.0,1,22
3,-1.0,0,22
3,-1.0,0,22
2,-1.0,7,22
3,-1.0,0,22
3,3.0,1,22
3,3.0,1,22
3,3.0,0,22
3,3.0,0,22
3,3.0,1,22
3,3.0,0,22
3,3.0,0,22
3,3.0,0,22
3,3.0,1,22
3,3.0,1,22
1,3.0,0,22
1,3.0,0,22
3,3.0,1,22
2,3.0,3,22
3,3.0,0,22
3,3.0,1,22
3,3.0,0,22
3,3.0,0,22
3,3.0,1,22
1,2.333333333333333,2,22
3,2.333333333333333,1,22
2,2.333333333333333,4,22
1,2.333333333333333,1,22
1,2.333333333333333,1,22
2,2.333333333333333,7,22
2,2.333333333333333,5,22
1,2.0,0,22
1,2.0,1,22
3,2.0,1,22
2,2.0,0,22
2,2.0,0,22
2,2.0,0,22
2,2.0,0,22
2,2.0,0,22
2,2.0,0,22
2,2.0,0,22
